"id","volume","pubid","name","floruit","sex","notbefore","notafter","status","placecode","region","settlement","district","lat","long"
"V3a-8201","3a","1","Ἀγύλος","m.vi BC","1","-575","-525","sculptor","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-8202","3a","1","Ἀγχίβιος","c.500BC","1","-500","-500","","LGPN_33454","Lakonia","Geronthrai","","36.9922","22.7069"
"V3a-8203","3a","1","Ἀγχιθέα","vi/v BC","2","-525","-475","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8204","3a","1","Ἀγχίμολος","511BC","1","-511","-511","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8205","3a","7","Ἀδείμαντος","220BC","1","-220","-220","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8206","3a","2","῎Αδμητος","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8207","3a","1","῎Αδμητος","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8208","3a","1","Ἀείμναστος","479-464BC","1","-479","-464","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8209","3a","2","Ἀθάναιος","422BC","1","-422","-422","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8210","3a","4","Ἀθανόδωρος","c.500BC","1","-500","-500","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8211","3a","1","Ἀθερίων","her.","1","-998","-700","oikist/dub.","LGPN_33448","Lakonia","Amyklai","","37.0263","22.4375"
"V3a-8212","3a","6","Ἀθηνόδωρος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8213","3a","1","Ἀθηράδας","700BC","1","-700","-700","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8214","3a","2","Αἰγεύς","her.","1","-998","-700","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8215","3a","3","Αἰγιαλεύς","ii-iii AD","1","200","300","fict.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8216","3a","2","Αἰγλάτας","c.530-500BC","1","-530","-500","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8217","3a","1","Αἴθρα","8/vii BC","2","-725","-675","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8218","3a","4","Αἴνετος","c.431-403BC","1","-431","-403","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-8219","3a","1","Αἰνηἵας","Fiv BC","1","-399","-350","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-8220","3a","1","Αἰνηἵδας","iv/iii BC","1","-325","-275","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8221","3a","2","Αἰνησίας","432BC","1","-432","-432","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8222","3a","1","Αἰνησιμβρότα","s.vii BC","2","-650","-601","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8223","3a","1","Αἰνητίδας","c.50-25BC","1","-50","-25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8224","3a","1","Αἴνητος","imp.","1","-31","310","","LGPN_33448","Lakonia","Amyklai","","37.0263","22.4375"
"V3a-8225","3a","1","Αἱρήἱππος","c.431-403BC","1","-431","-403","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-8226","3a","42","Αἰσχρίων","ii BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8227","3a","12","Αἴσχρων","ii BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8228","3a","1","Ἀκαμαντία","c.1-10AD","2","1","10","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8229","3a","1","῎Ακανθος","720BC","1","-720","-720","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8230","3a","2","῎Ακανθος","421BC","1","-421","-421","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8231","3a","3","Ἀκίνδυνος","c.145-150AD","1","145","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8232","3a","2","Ἀκίνδυνος","ii-iii AD","1","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8233","3a","1","Ἀκματίδας","s.vi BC","1","-550","-501","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8234","3a","1","Ἀκρατίδας","334-324BC","1","-334","-324","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8235","3a","5","Ἀκρότατος","210BC","1","-210","-210","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8236","3a","3","Ἀκρότατος","c.350-310BC","1","-350","-310","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8237","3a","4","Ἀκρότατος","c.300-262BC","1","-300","-262","king","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8239","3a","4","Ἀκτή","ii BC","2","-200","-100","","LGPN_33969","Lakonia","Tainaron-Kainepolis","","36.4595","22.4419"
"V3a-8240","3a","2","Ἀκτιακός","m.ii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8241","3a","1","Ἀλεκτρύων","hell.-imp.","1","-100","100","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-8242","3a","2","Ἀλεξάνδρα","i-ii AD","2","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8243","3a","1","Ἀλεξανδρίδας","316BC","1","-316","-316","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8244","3a","152","Ἀλέξανδρος","370BC","1","-370","-370","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8245","3a","151","Ἀλέξανδρος","","1","-999","999","","LGPN_33460","Lakonia","Kythera","","36.2236","23.0584"
"V3a-8246","3a","153","Ἀλέξανδρος","c.175-200AD","1","175","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8247","3a","154","Ἀλέξανδρος","c.175-200AD","1","175","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8248","3a","149","Ἀλέξανδρος","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-8249","3a","155","Ἀλέξανδρος","iii AD","1","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8250","3a","150","Ἀλέξανδρος","imp.","1","-31","310","","LGPN_34158","Lakonia","Karyai","","37.2907","22.5027"
"V3a-8251","3a","148","Ἀλέξανδρος","ii AD","1","100","200","","LGPN_33958","Lakonia","Epidauros Limera","","36.7341","23.0404"
"V3a-8252","3a","9","Ἀλεξάνωρ","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8253","3a","10","Ἀλεξάνωρ","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8254","3a","7","Ἀλεξᾶς","c.134-145AD","1","134","145","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8255","3a","9","Ἀλεξᾶς","a.212AD","1","212","262","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8256","3a","10","Ἀλεξᾶς","c.105AD","1","105","105","","LGPN_33465","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8257","3a","8","Ἀλεξᾶς","c.140-145AD","1","140","145","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8258","3a","4","Ἀλεξικράτης","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8259","3a","5","Ἀλεξικράτης","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8260","3a","6","Ἀλεξικράτης","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8261","3a","3","Ἀλεξικράτης","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8262","3a","27","Ἀλεξίμαχος","f.ii BC","1","-199","-150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8263","3a","28","Ἀλεξίμαχος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8264","3a","30","Ἀλεξίμαχος","c.100-120AD","1","100","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8265","3a","29","Ἀλεξίμαχος","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8266","3a","3","Ἀλεξίππα","8-vii BC","2","-800","-700","fict.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8267","3a","1","Ἀλεξιππίδας","412BC","1","-412","-412","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8268","3a","5","῎Αλεξις","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8269","3a","32","Ἀλεξίων","Mii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8270","3a","31","Ἀλεξίων","Mii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8271","3a","3","῎Αλεξυς","c.190-220AD","1","190","220","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8272","3a","25","Ἀλέξων","8-vii BC","1","-800","-700","fict.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8273","3a","24","Ἀλέξων","ii BC","1","-200","-100","","LGPN_33455","Lakonia","Gytheion","","36.7637","22.5624"
"V3a-8274","3a","1","῾Αλιστίων","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8275","3a","1","Ἀλκαθόα","vi/v BC","2","-525","-475","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8276","3a","9","Ἀλκαμένης","ii BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8277","3a","10","Ἀλκαμένης","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8278","3a","8","Ἀλκαμένης","220BC","1","-220","-220","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8279","3a","6","Ἀλκαμένης","s.8 BC","1","-750","-701","king","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8280","3a","7","Ἀλκαμένης","412BC","1","-412","-412","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8281","3a","2","Ἀλκανδρίδας","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8282","3a","4","Ἀλκανδρίδας","c.250-260AD","1","250","260","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8283","3a","3","Ἀλκανδρίδας","f.iii AD","1","201","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8284","3a","1","Ἀλκανδρίδας","c.140-145AD","1","140","145","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8285","3a","3","῎Αλκανδρος","8-vii BC","1","-800","-700","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8286","3a","1","῎Αλκαστος","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8287","3a","2","῎Αλκαστος","f.ii AD","1","101","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8288","3a","3","῎Αλκαστος","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8289","3a","4","῎Αλκαστος","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8290","3a","5","῎Αλκαστος","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8291","3a","10","Ἀλκέτας","377BC","1","-377","-377","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8292","3a","2","Ἀλκιβία","s.i BC","2","-50","-1","mantis","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8293","3a","3","Ἀλκιβιάδας","iii/ii BC","1","-225","-175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8294","3a","4","Ἀλκιβιάδας","C525-500BC","1","-525","-500","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8295","3a","2","Ἀλκιβιάδας","413BC","1","-413","-413","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8296","3a","1","Ἀλκιδάμα","i-ii AD","2","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8297","3a","4","Ἀλκίδας","374BC","1","-374","-374","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8298","3a","2","Ἀλκίδας","s.vi BC","1","-550","-501","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8299","3a","5","Ἀλκίδας","244BC","1","-244","-244","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8300","3a","3","Ἀλκίδας","s.v BC","1","-450","-401","oikist","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8301","3a","1","Ἀλκιδώ","C500BC","2","-500","-500","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-8302","3a","5","Ἀλκιμένης","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8303","3a","16","῎Αλκιμος","362-358BC","1","-362","-358","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8304","3a","17","῎Αλκιμος","c.30BC-46AD","1","-30","-30","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8305","3a","19","῎Αλκιμος","c.100-105AD","1","100","105","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8306","3a","18","῎Αλκιμος","c.100-105AD","1","100","105","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8307","3a","1","Ἀλκινάδας","c.550-525BC","1","-550","-525","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8308","3a","2","Ἀλκινάδας","421BC","1","-421","-421","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8309","3a","8","῎Αλκιππος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8310","3a","9","῎Αλκιππος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8311","3a","10","῎Αλκιππος","Si AD","1","50","99","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8312","3a","6","῎Αλκιππος","f.v BC","1","-499","-450","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8313","3a","5","῎Αλκιππος","c.500BC","1","-500","-500","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8314","3a","7","῎Αλκιππος","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8315","3a","9","Ἀλκισθένης","c.225AD","1","225","225","","LGPN_33972","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8316","3a","1","Ἀλκισοΐδας","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8317","3a","2","Ἀλκμάν","s.vii BC","1","-650","-601","","LGPN_33974","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8318","3a","6","Ἀλύπητος","377BC","1","-377","-377","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8319","3a","2","Ἀλφειός","480BC","1","-480","-480","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8320","3a","1","Ἀλώπεκος","her.","1","-998","-700","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8321","3a","5","Ἀμάραντος","f.ii AD","1","101","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8322","3a","6","Ἀμάραντος","c.120-125AD","1","120","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8323","3a","5","Ἀμεινίας","hell.-imp.","1","-100","100","","LGPN_33460","Lakonia","Kythera","","36.2236","23.0584"
"V3a-8324","3a","6","Ἀμεινίας","423BC","1","-423","-423","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8325","3a","1","Ἀμείνιππος","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8326","3a","1","Ἀμεύἱππος","c.500BC","1","-500","-500","","LGPN_34160","Lakonia","Malea","","37.3262","22.2055"
"V3a-8327","3a","6","Ἀμίαντος","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8328","3a","1","Ἀμίμητος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8329","3a","2","Ἀμομφάρετος","c.505-479BC","1","-505","-479","","LGPN_33465","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8330","3a","1","Ἀμομφάρετος","c.600BC","1","-600","-600","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8331","3a","1","Ἀμπελίδας","421BC","1","-421","-421","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8332","3a","1","Ἀμύκλα","s.v BC","2","-450","-401","nurse","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-8333","3a","1","Ἀμύκλας","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8334","3a","1","Ἀμφάρης","241BC","1","-241","-241","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8335","3a","1","Ἀμφιάρης","296BC","1","-296","-296","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8336","3a","1","Ἀμφιδάμας","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8337","3a","5","Ἀμφικλῆς","her.","1","-998","-700","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8338","3a","3","Ἀμφίμαχος","iv BC","1","-400","-300","","LGPN_33454","Lakonia","Geronthrai","","36.9922","22.7069"
"V3a-8339","3a","1","Ἀμφιμενίδας","C525-500BC","1","-525","-500","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-8340","3a","2","Ἀμφισθένης","her.","1","-998","-700","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8341","3a","1","Ἀναξανδρίδας","f.vii BC","1","-699","-650","king","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8342","3a","2","Ἀναξανδρίδας","c.575-520BC","1","-575","-520","king","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8343","3a","14","Ἀνάξανδρος","352BC","1","-352","-352","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8344","3a","13","Ἀνάξανδρος","Sv BC","1","-450","-401","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8345","3a","12","Ἀνάξανδρος","m.vii BC","1","-675","-625","king","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8346","3a","3","Ἀναξίβιος","c.435-388BC","1","-435","-388","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8347","3a","5","Ἀναξίδαμος","Mvii BC","1","-675","-625","king/dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8348","3a","6","Ἀναξίλας","vii BC","1","-700","-600","king","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8349","3a","5","Ἀναξίλας","","1","-999","999","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8350","3a","7","Ἀναξίλας","c.600BC","1","-600","-600","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8351","3a","3","Ἀνάξιππος","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8352","3a","1","῎Ανδοκος","362-361BC","1","-362","-361","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8353","3a","25","Ἀνδρέας","64BC","1","-64","-64","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-8354","3a","7","Ἀνδρίας","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
