"id","volume","pubid","name","floruit","sex","notbefore","notafter","status","placecode","region","settlement","district","lat","long"
"V3b-22369","3b","1","῾Αρπαλίων","v BC","1","-500","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22370","3b","2","Ἀρσίας","vi-v BC","1","-600","-500","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22371","3b","1","Ἀρσίας","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22372","3b","1","Ἀρσίλοχος","480BC","1","-480","-480","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22373","3b","1","Ἀρσινόη","ii-i BC","2","-200","-100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22374","3b","1","Ἀρσίνους","204BC","1","-204","-204","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22375","3b","1","Ἀρσιφρώνδας","c.245-240BC","1","-245","-240","fed. arch.","LGPN_33165","Boiotia","","","0","0"
"V3b-22376","3b","1","Ἀρταμίδωρος","v BC","1","-500","-400","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22377","3b","1","῎Αρταμις","hell.","2","-323","-31","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22378","3b","1","Ἀρταμισία","hell.","2","-323","-31","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22379","3b","1","Ἀρτάμων","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22380","3b","2","Ἀρτάμων","C214-210BC","1","-214","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22381","3b","1","῎Αρτεμις","ii-i BC","2","-200","-100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22382","3b","2","Ἀρτεμιδώρα","153-144BC","2","-153","-144","slave/freed.","LGPN_33165","Boiotia","","","0","0"
"V3b-22383","3b","1","Ἀρτεμιδώρα","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22384","3b","4","Ἀρτεμίδωρος","m.ii BC","1","-175","-125","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22385","3b","2","Ἀρτεμίδωρος","216BC","1","-216","-216","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22386","3b","1","Ἀρτεμίδωρος","iii/ii BC","1","-225","-175","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22387","3b","3","Ἀρτεμίδωρος","ii-i BC","1","-200","-100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22388","3b","5","Ἀρτεμίδωρος","169-172AD","1","169","172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22389","3b","1","Ἀρτεμισία","iii BC","2","-300","-200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22390","3b","2","Ἀρτεμισία","i BC","2","-100","0","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22391","3b","1","Ἀρτεμίσιος","a.212AD","1","212","262","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22392","3b","1","Ἀρτεμόκλια","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22393","3b","1","Ἀρτεμώ","ii-i BC","2","-200","-100","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22394","3b","11","Ἀρτέμων","c.170-200AD","1","170","200","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22395","3b","1","Ἀρτέμων","216BC","1","-216","-216","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22396","3b","3","Ἀρτέμων","c.100-90BC","1","-100","-90","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22397","3b","5","Ἀρτέμων","i BC/i AD","1","-25","25","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22398","3b","10","Ἀρτέμων","i-ii AD","1","100","200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22399","3b","6","Ἀρτέμων","i BC/i AD","1","-25","25","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22400","3b","2","Ἀρτέμων","Sii BC","1","-150","-101","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22401","3b","4","Ἀρτέμων","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22402","3b","7","Ἀρτέμων","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22403","3b","8","Ἀρτέμων","i AD","1","0","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22404","3b","9","Ἀρτέμων","i AD","1","0","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22405","3b","1","Ἀρτιξίδας","iii BC","1","-300","-200","","LGPN_34642","Boiotia","Glisas","","0","0"
"V3b-22406","3b","1","Ἀρτιούλαος","202BC","1","-202","-202","fed. arch.","LGPN_33165","Boiotia","","","0","0"
"V3b-22407","3b","1","Ἀρτύλαος","b.338BC","1","-388","-338","local arch.","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22408","3b","1","῎Αρτυλλος","v BC","1","-500","-400","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22409","3b","1","Ἀρχανδρίδας","iii/ii BC","1","-225","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22410","3b","1","Ἀρχανδρίς","ii/i BC","2","-125","-75","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22411","3b","1","῎Αρχανδρος","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22412","3b","2","῎Αρχανδρος","c.190BC","1","-190","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22413","3b","1","Ἀρχεαγάθα","c.210-190BC","2","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22414","3b","1","Ἀρχέας","c.222BC","1","-222","-222","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22415","3b","1","Ἀρχέβιος","c.250-230BC","1","-250","-230","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22416","3b","1","Ἀρχεβούλη","iii BC","2","-300","-200","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22417","3b","5","Ἀρχέδαμος","iii/ii BC","1","-225","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22418","3b","3","Ἀρχέδαμος","C225-200BC","1","-225","-200","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22419","3b","10","Ἀρχέδαμος","c.210-200BC","1","-210","-200","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22420","3b","4","Ἀρχέδαμος","iii/ii BC","1","-225","-175","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22421","3b","1","Ἀρχέδαμος","c.315-280BC","1","-315","-280","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22422","3b","6","Ἀρχέδαμος","iii/ii BC","1","-225","-175","local arch.","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22423","3b","7","Ἀρχέδαμος","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22424","3b","8","Ἀρχέδαμος","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22425","3b","11","Ἀρχέδαμος","f.ii BC","1","-199","-150","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22426","3b","2","Ἀρχέδαμος","iii-ii BC","1","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22427","3b","9","Ἀρχέδαμος","c.210BC","1","-210","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22428","3b","1","Ἀρχέδημος","f.ii AD","1","101","150","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22429","3b","2","Ἀρχέδημος","a.212AD","1","212","262","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22430","3b","1","Ἀρχείας","f.iii BC","1","-299","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22431","3b","2","Ἀρχείας","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22432","3b","1","Ἀρχέλα","a.69AD","2","69","119","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22433","3b","1","Ἀρχελάα","iv-iii BC","2","-400","-300","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22434","3b","2","Ἀρχελάα","c.280-270BC","2","-280","-270","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22435","3b","3","Ἀρχελάα","225BC","2","-225","-225","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22436","3b","1","Ἀρχελαΐδας","c.210-190BC","1","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22437","3b","2","Ἀρχελαΐδας","c.210-190BC","1","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22438","3b","3","Ἀρχελαΐδας","203BC","1","-203","-203","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22439","3b","1","Ἀρχελαΐς","Siv BC","2","-350","-301","","LGPN_33165","Boiotia","","","0","0"
"V3b-22440","3b","16","Ἀρχέλαος","f.ii AD","1","101","150","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22441","3b","4","Ἀρχέλαος","s.iii BC","1","-250","-201","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22442","3b","6","Ἀρχέλαος","c.235-230BC","1","-235","-230","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22443","3b","3","Ἀρχέλαος","s.iii BC","1","-250","-201","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22444","3b","9","Ἀρχέλαος","ii BC","1","-200","-100","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22445","3b","1","Ἀρχέλαος","v/iv BC","1","-425","-375","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22446","3b","10","Ἀρχέλαος","Fii BC","1","-199","-150","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22447","3b","2","Ἀρχέλαος","261-247BC","1","-261","-247","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-22448","3b","5","Ἀρχέλαος","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22449","3b","7","Ἀρχέλαος","iii/ii BC","1","-225","-175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22450","3b","8","Ἀρχέλαος","c.210BC","1","-210","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22451","3b","11","Ἀρχέλαος","ii/i BC","1","-125","-75","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22452","3b","14","Ἀρχέλαος","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22453","3b","12","Ἀρχέλαος","c.80BC","1","-80","-80","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22454","3b","13","Ἀρχέλαος","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22455","3b","15","Ἀρχέλαος","ii AD","1","100","200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22456","3b","1","Ἀρχέλας","223BC","1","-223","-223","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22457","3b","2","Ἀρχέλοχος","253BC","1","-253","-253","","LGPN_33165","Boiotia","","","0","0"
"V3b-22458","3b","1","Ἀρχέλοχος","iii-ii BC","1","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22459","3b","1","Ἀρχέμαχος","204BC","1","-204","-204","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22460","3b","2","Ἀρχέμαχος","c.200-175BC","1","-200","-175","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22461","3b","1","Ἀρχενίκα","iv BC","2","-400","-300","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22462","3b","2","Ἀρχενίκα","iv BC","2","-400","-300","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22463","3b","2","Ἀρχέπολις","223BC","1","-223","-223","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22464","3b","1","Ἀρχέπολις","c.245-230BC","1","-245","-230","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22465","3b","1","Ἀρχεσίλας","183BC","1","-183","-183","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22466","3b","1","Ἀρχεστράτα","i AD","2","0","100","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-22467","3b","1","Ἀρχεστράτη","f.iii BC","2","-299","-250","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22468","3b","2","Ἀρχέστρατος","c.200-175BC","1","-200","-175","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22469","3b","6","Ἀρχέστρατος","iii/ii BC","1","-225","-175","","LGPN_33165","Boiotia","","","0","0"
"V3b-22470","3b","1","Ἀρχέστρατος","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22471","3b","3","Ἀρχέστρατος","c.190BC","1","-190","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22472","3b","4","Ἀρχέστρατος","imp.","1","-31","310","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22473","3b","5","Ἀρχέστρατος","ii AD","1","100","200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22474","3b","1","Ἀρχεστρότα","c.210-190BC","2","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22475","3b","2","Ἀρχεστρότα","c.210-190BC","2","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22476","3b","1","Ἀρχέστροτος","c.280-265BC","1","-280","-265","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22477","3b","11","Ἀρχίας","c.220-200BC","1","-220","-200","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22478","3b","12","Ἀρχίας","c.220-200BC","1","-220","-200","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22479","3b","19","Ἀρχίας","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22480","3b","13","Ἀρχίας","c.213-190BC","1","-213","-190","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22481","3b","16","Ἀρχίας","204BC","1","-204","-204","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22482","3b","1","Ἀρχίας","b.379BC","1","-429","-379","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22483","3b","7","Ἀρχίας","c.274BC","1","-274","-274","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22484","3b","10","Ἀρχίας","iii/ii BC","1","-225","-175","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22485","3b","21","Ἀρχίας","c.80-58BC","1","-80","-58","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22486","3b","22","Ἀρχίας","c.70-60BC","1","-70","-60","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22487","3b","9","Ἀρχίας","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22488","3b","20","Ἀρχίας","c.180-175BC","1","-180","-175","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22489","3b","6","Ἀρχίας","c.275-250BC","1","-275","-250","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22490","3b","5","Ἀρχίας","iii-ii BC","1","-300","-200","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22491","3b","18","Ἀρχίας","ii-i BC","1","-200","-100","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-22492","3b","25","Ἀρχίας","490BC","1","-490","-490","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-22493","3b","3","Ἀρχίας","iii BC","1","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22494","3b","24","Ἀρχίας","i AD","1","0","100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22495","3b","2","Ἀρχίας","c.325BC","1","-325","-325","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22496","3b","4","Ἀρχίας","iii BC","1","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22497","3b","8","Ἀρχίας","c.230-220BC","1","-230","-220","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22498","3b","14","Ἀρχίας","C210-200BC","1","-210","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22499","3b","15","Ἀρχίας","C210-200BC","1","-210","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22500","3b","17","Ἀρχίας","ii BC","1","-200","-100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22501","3b","23","Ἀρχίας","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22502","3b","2","Ἀρχίδαμος","m.iii BC","1","-275","-225","","LGPN_33165","Boiotia","","","0","0"
"V3b-22503","3b","5","Ἀρχίδαμος","i/ii AD","1","175","225","","LGPN_33165","Boiotia","","","0","0"
"V3b-22504","3b","1","Ἀρχίδαμος","c.280-265BC","1","-280","-265","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22505","3b","3","Ἀρχίδαμος","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22506","3b","4","Ἀρχίδαμος","c.190BC","1","-190","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22507","3b","1","Ἀρχίδικος","ii-i BC","1","-200","-100","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-22508","3b","1","Ἀρχίκλεια","f.iii BC","2","-299","-250","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22509","3b","1","Ἀρχικλίδας","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22510","3b","2","Ἀρχικλίδας","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22511","3b","3","Ἀρχικλίδας","c.200-175BC","1","-200","-175","local arch.","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22512","3b","1","Ἀρχίλαος","424BC","1","-424","-424","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22513","3b","2","Ἀρχίλαος","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22514","3b","1","῎Αρχιλλος","iii/ii BC","1","-225","-175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22515","3b","1","Ἀρχίλοχος","c.235-225BC","1","-235","-225","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22516","3b","2","Ἀρχίλοχος","iii/ii BC","1","-225","-175","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22517","3b","1","Ἀρχινία","iii-ii BC","2","-300","-200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22518","3b","1","Ἀρχίνικος","i AD","1","0","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22519","3b","2","Ἀρχῖνος","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
